age,capital-gain,capital-loss,hours-per-week,income,new_workclass,new_education,new_marital_status,new_occupation
61,0,0,25,<=50K,Private,Some-college,Divorced,Other-service
22,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
29,0,0,40,<=50K,Private,Assoc-voc,Married-civ-spouse,Craft-repair
37,0,0,40,<=50K,Private,HS-grad,Separated,Craft-repair
35,0,0,40,<=50K,Private,11th,Divorced,Machine-op-inspct
52,15024,0,60,>50K,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial
37,0,0,30,<=50K,Private,HS-grad,Divorced,Prof-specialty
18,0,0,20,<=50K,Private,11th,Never-married,Transport-moving
37,0,0,48,<=50K,Private,10th,Married-civ-spouse,Craft-repair
46,0,0,40,>50K,Private,Prof-school,Married-civ-spouse,Prof-specialty
25,0,0,40,<=50K,Private,11th,Never-married,Prof-specialty
47,0,0,40,>50K,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial
55,0,0,60,>50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
32,0,1740,40,<=50K,Private,Some-college,Married-civ-spouse,Adm-clerical
25,0,0,50,<=50K,Self-emp-inc,Some-college,Divorced,Adm-clerical
50,0,0,40,<=50K,State-gov,HS-grad,Widowed,Tech-support
18,0,0,20,<=50K,Private,12th,Never-married,Handlers-cleaners
25,0,0,40,<=50K,Private,9th,Never-married,Craft-repair
23,0,0,40,<=50K,Private,Bachelors,Never-married,Prof-specialty
51,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Prof-specialty
47,2829,0,65,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing
37,0,0,40,<=50K,Private,HS-grad,Never-married,Craft-repair
37,25236,0,25,>50K,Private,Some-college,Divorced,Adm-clerical
27,0,0,40,<=50K,Private,5th-6th,Never-married,Craft-repair
19,0,0,25,<=50K,Private,11th,Never-married,Sales
52,0,0,40,<=50K,Local-gov,12th,Married-civ-spouse,Craft-repair
25,0,0,45,<=50K,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Other-service
17,0,0,40,<=50K,Private,12th,Never-married,Prof-specialty
21,0,0,40,<=50K,Private,HS-grad,Never-married,Adm-clerical
41,0,0,60,<=50K,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing
55,7688,0,40,>50K,Private,HS-grad,Married-civ-spouse,Craft-repair
20,0,0,40,<=50K,Private,10th,Separated,Prof-specialty
24,0,0,40,<=50K,Private,Some-college,Married-civ-spouse,Tech-support
41,0,0,38,>50K,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty
23,0,0,35,<=50K,Private,Some-college,Never-married,Sales
33,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Exec-managerial
29,0,0,45,>50K,Private,Bachelors,Never-married,Exec-managerial
50,0,0,40,<=50K,State-gov,Some-college,Married-spouse-absent,Adm-clerical
37,0,0,60,<=50K,Self-emp-inc,11th,Married-spouse-absent,Sales
48,7688,0,40,>50K,Private,Assoc-voc,Married-civ-spouse,Craft-repair
19,0,0,10,<=50K,Federal-gov,Some-college,Never-married,Adm-clerical
40,0,0,40,<=50K,Private,Some-college,Divorced,Craft-repair
30,0,1669,70,<=50K,Private,HS-grad,Never-married,Transport-moving
65,0,0,20,<=50K,Private,11th,Married-civ-spouse,Other-service
44,0,0,48,<=50K,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial
32,0,0,45,<=50K,Private,Bachelors,Divorced,Sales
41,0,0,65,>50K,Private,Some-college,Married-civ-spouse,Sales
28,0,0,55,<=50K,Private,7th-8th,Married-civ-spouse,Prof-specialty
44,7298,0,48,>50K,Federal-gov,Assoc-voc,Married-civ-spouse,Protective-serv
39,0,0,55,<=50K,Local-gov,Assoc-acdm,Divorced,Other-service
59,0,0,40,<=50K,Private,HS-grad,Widowed,Adm-clerical
31,0,0,60,>50K,Private,Masters,Married-civ-spouse,Exec-managerial
34,0,0,40,<=50K,Private,HS-grad,Divorced,Machine-op-inspct
20,0,0,40,<=50K,Private,HS-grad,Never-married,Handlers-cleaners
33,0,0,40,<=50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
52,0,0,65,>50K,Private,Doctorate,Married-civ-spouse,Prof-specialty
31,0,0,44,<=50K,Private,Assoc-acdm,Divorced,Tech-support
39,0,0,43,<=50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
35,0,0,45,<=50K,Private,HS-grad,Married-civ-spouse,Exec-managerial
37,0,2129,40,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair
44,0,0,32,>50K,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty
28,0,0,65,<=50K,Private,Assoc-acdm,Never-married,Sales
17,0,0,15,<=50K,Private,11th,Never-married,Sales
23,0,0,60,<=50K,Private,Bachelors,Never-married,Sales
35,15024,0,80,>50K,Private,HS-grad,Married-civ-spouse,Transport-moving
19,0,0,20,<=50K,Private,Some-college,Never-married,Sales
30,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Handlers-cleaners
27,0,0,40,<=50K,Private,Bachelors,Never-married,Adm-clerical
29,0,0,50,<=50K,Private,HS-grad,Never-married,Prof-specialty
27,10520,0,65,>50K,Private,Assoc-voc,Never-married,Exec-managerial
37,4386,0,45,>50K,Private,HS-grad,Married-civ-spouse,Exec-managerial
44,0,0,50,>50K,Private,Assoc-voc,Married-civ-spouse,Prof-specialty
34,3103,0,55,>50K,Private,Bachelors,Married-civ-spouse,Exec-managerial
43,0,0,40,<=50K,Private,HS-grad,Separated,Machine-op-inspct
41,0,0,40,<=50K,Private,HS-grad,Divorced,Transport-moving
34,0,0,50,<=50K,Self-emp-not-inc,HS-grad,Never-married,Craft-repair
23,0,0,45,<=50K,Private,Some-college,Never-married,Adm-clerical
51,0,0,20,<=50K,Private,HS-grad,Married-civ-spouse,Adm-clerical
24,0,0,40,<=50K,Private,Assoc-acdm,Never-married,Exec-managerial
38,0,0,24,>50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales
24,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Transport-moving
53,0,0,40,>50K,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty
33,0,0,56,>50K,Private,Some-college,Married-civ-spouse,Exec-managerial
24,0,0,40,<=50K,Private,HS-grad,Never-married,Craft-repair
45,0,0,40,>50K,Private,Masters,Married-civ-spouse,Exec-managerial
31,0,0,50,<=50K,Private,11th,Divorced,Farming-fishing
38,0,0,47,<=50K,Local-gov,Some-college,Widowed,Transport-moving
28,0,0,50,>50K,Private,Bachelors,Married-civ-spouse,Exec-managerial
38,0,0,50,>50K,Private,Assoc-voc,Married-civ-spouse,Craft-repair
25,0,0,50,<=50K,Private,Bachelors,Never-married,Exec-managerial
29,0,0,40,<=50K,Private,Some-college,Never-married,Other-service
29,0,0,50,<=50K,Private,HS-grad,Never-married,Prof-specialty
48,0,0,50,>50K,Private,HS-grad,Married-civ-spouse,Transport-moving
24,0,0,40,<=50K,Private,Assoc-voc,Never-married,Adm-clerical
31,0,0,30,<=50K,Private,HS-grad,Never-married,Other-service
36,0,0,45,<=50K,Private,Some-college,Divorced,Exec-managerial
62,0,0,50,>50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
25,0,0,40,<=50K,Private,Bachelors,Never-married,Sales
55,0,0,40,<=50K,Private,HS-grad,Divorced,Adm-clerical
21,0,0,40,<=50K,Private,Some-college,Never-married,Sales
60,0,0,45,<=50K,Private,9th,Married-civ-spouse,Farming-fishing
41,0,0,40,<=50K,Private,Assoc-acdm,Divorced,Craft-repair
43,0,0,40,<=50K,State-gov,HS-grad,Married-civ-spouse,Craft-repair
30,0,0,40,>50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
47,0,0,40,<=50K,Private,Some-college,Married-civ-spouse,Prof-specialty
50,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
41,0,1887,55,>50K,Self-emp-inc,HS-grad,Married-civ-spouse,Sales
23,0,0,40,<=50K,Private,HS-grad,Never-married,Craft-repair
38,0,0,40,<=50K,Private,7th-8th,Divorced,Prof-specialty
30,0,0,40,<=50K,Private,Assoc-acdm,Never-married,Sales
35,0,0,40,<=50K,Private,HS-grad,Divorced,Tech-support
25,0,0,35,<=50K,Private,Some-college,Divorced,Prof-specialty
61,0,0,20,<=50K,Private,Prof-school,Married-civ-spouse,Exec-managerial
71,0,0,70,<=50K,Private,HS-grad,Married-civ-spouse,Prof-specialty
35,0,0,40,<=50K,State-gov,HS-grad,Divorced,Prof-specialty
35,0,0,40,<=50K,Federal-gov,HS-grad,Divorced,Prof-specialty
38,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Protective-serv
27,0,0,40,<=50K,Self-emp-not-inc,Assoc-voc,Never-married,Craft-repair
51,0,0,35,<=50K,Private,1st-4th,Widowed,Other-service
55,0,0,40,<=50K,Self-emp-not-inc,Assoc-acdm,Divorced,Sales
45,0,2002,55,<=50K,Private,Bachelors,Married-civ-spouse,Sales
33,0,0,40,<=50K,Private,Assoc-voc,Married-civ-spouse,Adm-clerical
25,0,0,40,<=50K,State-gov,Some-college,Never-married,Tech-support
52,0,0,38,>50K,Private,Doctorate,Married-civ-spouse,Exec-managerial
46,0,0,17,<=50K,Private,Some-college,Divorced,Machine-op-inspct
34,4386,0,20,<=50K,Private,Some-college,Married-civ-spouse,Sales
52,0,0,40,<=50K,State-gov,Bachelors,Married-civ-spouse,Prof-specialty
47,0,0,40,<=50K,Private,Some-college,Divorced,Other-service
46,0,0,40,<=50K,Private,Bachelors,Divorced,Prof-specialty
36,0,0,60,>50K,Self-emp-inc,Some-college,Married-civ-spouse,Sales
69,0,0,48,<=50K,Private,7th-8th,Married-civ-spouse,Prof-specialty
34,7298,0,40,>50K,Private,Some-college,Married-civ-spouse,Exec-managerial
36,0,0,65,<=50K,Private,HS-grad,Never-married,Craft-repair
31,2174,0,40,<=50K,Private,HS-grad,Never-married,Adm-clerical
31,0,2415,40,>50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service
38,0,1740,40,<=50K,Local-gov,Bachelors,Married-civ-spouse,Craft-repair
57,0,0,35,<=50K,Local-gov,Some-college,Divorced,Exec-managerial
24,0,0,20,<=50K,Private,Assoc-acdm,Never-married,Sales
37,0,0,45,<=50K,Private,HS-grad,Divorced,Farming-fishing
69,9386,0,72,>50K,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair
39,0,0,40,>50K,Private,Masters,Married-civ-spouse,Prof-specialty
38,0,0,40,<=50K,Private,Assoc-voc,Divorced,Craft-repair
34,0,0,40,<=50K,State-gov,HS-grad,Never-married,Handlers-cleaners
21,0,0,40,<=50K,Private,HS-grad,Never-married,Sales
21,0,0,20,<=50K,Private,Some-college,Never-married,Other-service
61,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Transport-moving
35,0,0,45,<=50K,Private,HS-grad,Married-civ-spouse,Adm-clerical
29,0,0,55,<=50K,Private,Some-college,Never-married,Sales
18,0,0,30,<=50K,Private,10th,Never-married,Prof-specialty
41,0,0,45,<=50K,Local-gov,HS-grad,Divorced,Exec-managerial
42,0,0,60,>50K,Private,12th,Married-civ-spouse,Craft-repair
52,0,0,40,>50K,Private,Masters,Divorced,Prof-specialty
38,0,0,17,<=50K,Private,12th,Never-married,Other-service
51,0,0,50,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing
55,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Other-service
20,0,0,40,<=50K,Private,Some-college,Never-married,Machine-op-inspct
23,0,0,40,<=50K,Private,Some-college,Never-married,Exec-managerial
24,0,0,40,<=50K,Private,Assoc-acdm,Married-civ-spouse,Craft-repair
48,0,0,40,<=50K,Private,Bachelors,Divorced,Exec-managerial
22,0,0,40,<=50K,Private,HS-grad,Never-married,Other-service
22,0,0,15,<=50K,State-gov,Some-college,Never-married,Other-service
28,0,0,40,<=50K,Private,Some-college,Never-married,Adm-clerical
28,0,0,45,>50K,Private,Masters,Married-civ-spouse,Sales
34,5178,0,55,>50K,Private,Bachelors,Married-civ-spouse,Exec-managerial
25,0,0,40,<=50K,Private,HS-grad,Never-married,Adm-clerical
48,0,0,50,<=50K,Private,HS-grad,Divorced,Craft-repair
32,0,0,43,<=50K,Local-gov,HS-grad,Married-civ-spouse,Protective-serv
31,0,0,35,<=50K,Private,9th,Never-married,Craft-repair
65,0,0,25,<=50K,Private,HS-grad,Widowed,Prof-specialty
56,0,0,35,<=50K,Local-gov,Some-college,Divorced,Adm-clerical
22,0,0,75,<=50K,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing
27,0,0,50,<=50K,Private,Bachelors,Never-married,Tech-support
27,0,0,40,<=50K,Federal-gov,HS-grad,Never-married,Adm-clerical
30,0,0,45,<=50K,Local-gov,Masters,Married-civ-spouse,Prof-specialty
33,0,0,40,<=50K,Private,Some-college,Never-married,Sales
50,0,0,43,>50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
19,0,0,22,<=50K,Private,Some-college,Never-married,Sales
42,4064,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Sales
37,0,0,40,<=50K,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical
26,0,0,40,<=50K,Private,HS-grad,Never-married,Adm-clerical
32,0,0,40,<=50K,Private,12th,Never-married,Prof-specialty
43,0,0,40,<=50K,Private,Some-college,Separated,Prof-specialty
47,0,0,40,<=50K,Private,HS-grad,Divorced,Adm-clerical
26,0,0,40,>50K,Private,Bachelors,Married-civ-spouse,Adm-clerical
24,0,0,40,<=50K,Private,Some-college,Never-married,Adm-clerical
34,0,0,70,<=50K,Private,11th,Divorced,Other-service
33,0,0,45,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving
35,0,0,40,>50K,Private,Masters,Never-married,Prof-specialty
57,0,0,50,>50K,Private,HS-grad,Married-civ-spouse,Craft-repair
45,0,0,7,<=50K,Private,HS-grad,Married-civ-spouse,Adm-clerical
42,0,0,40,<=50K,Private,Some-college,Separated,Machine-op-inspct
25,0,0,35,<=50K,Private,Bachelors,Never-married,Exec-managerial
56,0,0,40,>50K,Private,HS-grad,Married-civ-spouse,Exec-managerial
25,0,0,40,<=50K,Private,HS-grad,Never-married,Craft-repair
23,0,0,50,<=50K,Private,Bachelors,Never-married,Machine-op-inspct
35,0,0,50,<=50K,Local-gov,Some-college,Married-civ-spouse,Protective-serv
28,0,0,52,<=50K,Private,9th,Never-married,Other-service
41,0,0,60,>50K,Private,Assoc-acdm,Married-civ-spouse,Craft-repair
26,0,0,40,<=50K,Private,HS-grad,Never-married,Craft-repair
37,0,0,30,<=50K,Private,HS-grad,Divorced,Other-service
22,0,0,20,<=50K,Private,HS-grad,Never-married,Other-service
30,0,0,40,<=50K,Private,Bachelors,Divorced,Other-service
42,0,0,40,<=50K,Private,Bachelors,Separated,Tech-support
38,0,0,30,<=50K,Private,Assoc-voc,Divorced,Other-service
49,0,0,40,<=50K,Private,Preschool,Married-civ-spouse,Other-service
27,0,0,60,>50K,Private,Bachelors,Married-civ-spouse,Sales
43,0,0,40,>50K,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical
68,0,2457,40,<=50K,Private,Some-college,Married-civ-spouse,Prof-specialty
41,0,1485,40,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
25,0,0,40,<=50K,Private,HS-grad,Never-married,Adm-clerical
23,0,0,40,<=50K,Private,Bachelors,Never-married,Other-service
68,0,0,40,>50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
17,0,0,25,<=50K,Private,10th,Never-married,Other-service
45,0,0,40,<=50K,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial
45,0,0,40,>50K,Private,Assoc-voc,Divorced,Exec-managerial
30,0,0,40,>50K,Private,Some-college,Married-civ-spouse,Sales
49,0,0,20,<=50K,State-gov,Some-college,Divorced,Prof-specialty
42,3103,0,45,>50K,Private,Some-college,Married-civ-spouse,Craft-repair
29,0,0,40,<=50K,Private,HS-grad,Never-married,Other-service
21,0,2001,40,<=50K,Local-gov,Some-college,Never-married,Other-service
20,0,0,19,<=50K,Private,Some-college,Never-married,Other-service
59,0,0,35,<=50K,Private,11th,Divorced,Other-service
26,0,0,55,<=50K,Private,10th,Married-civ-spouse,Craft-repair
25,0,0,37,<=50K,Private,Masters,Never-married,Other-service
33,0,0,55,>50K,Private,HS-grad,Married-civ-spouse,Transport-moving
35,0,0,40,<=50K,Private,HS-grad,Divorced,Other-service
45,0,0,40,>50K,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair
66,0,0,28,<=50K,Private,Some-college,Married-civ-spouse,Sales
67,0,0,40,<=50K,Private,5th-6th,Widowed,Prof-specialty
33,0,0,36,<=50K,Private,Assoc-acdm,Never-married,Sales
38,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Transport-moving
72,0,0,12,<=50K,Private,HS-grad,Married-civ-spouse,Sales
21,0,0,12,<=50K,Private,Some-college,Never-married,Adm-clerical
39,0,0,60,<=50K,Private,Some-college,Married-civ-spouse,Farming-fishing
41,0,1887,40,>50K,Private,HS-grad,Married-civ-spouse,Craft-repair
22,0,0,12,<=50K,Private,Some-college,Never-married,Prof-specialty
49,15024,0,50,>50K,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial
24,0,0,32,<=50K,Private,Bachelors,Never-married,Adm-clerical
25,0,0,40,<=50K,Private,11th,Married-civ-spouse,Machine-op-inspct
26,0,0,40,<=50K,Private,Some-college,Married-civ-spouse,Adm-clerical
50,0,0,40,<=50K,Private,HS-grad,Divorced,Craft-repair
23,0,0,40,<=50K,Private,HS-grad,Never-married,Other-service
41,0,0,48,<=50K,Private,10th,Divorced,Sales
60,0,0,40,<=50K,Private,HS-grad,Divorced,Protective-serv
67,0,0,7,<=50K,Private,HS-grad,Divorced,Prof-specialty
77,3818,0,14,<=50K,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical
62,0,0,60,<=50K,Private,Some-college,Divorced,Other-service
22,0,0,35,<=50K,Private,Some-college,Never-married,Craft-repair
37,0,0,40,<=50K,Private,Some-college,Divorced,Adm-clerical
17,0,0,10,<=50K,Private,11th,Never-married,Handlers-cleaners
52,0,0,40,>50K,Federal-gov,Masters,Never-married,Adm-clerical
31,0,0,35,<=50K,Private,HS-grad,Never-married,Craft-repair
23,0,0,40,<=50K,Federal-gov,Bachelors,Never-married,Prof-specialty
27,0,0,50,<=50K,Self-emp-inc,HS-grad,Never-married,Craft-repair
38,0,0,45,<=50K,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial
23,0,0,40,<=50K,Private,10th,Never-married,Other-service
22,0,0,40,<=50K,State-gov,Some-college,Never-married,Adm-clerical
61,0,0,40,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing
55,0,0,40,<=50K,Private,5th-6th,Married-civ-spouse,Machine-op-inspct
23,4650,0,40,<=50K,Private,Some-college,Never-married,Other-service
39,0,0,40,<=50K,Private,5th-6th,Married-spouse-absent,Other-service
38,0,1887,50,>50K,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial
25,0,0,40,<=50K,Private,Some-college,Never-married,Adm-clerical
25,0,0,44,<=50K,Private,Bachelors,Never-married,Sales
66,0,0,24,<=50K,Private,Some-college,Married-civ-spouse,Sales
30,0,0,40,<=50K,Private,Some-college,Married-civ-spouse,Adm-clerical
32,0,0,40,<=50K,Private,HS-grad,Never-married,Farming-fishing
43,0,0,40,>50K,Private,Some-college,Married-civ-spouse,Sales
18,0,0,30,<=50K,Private,7th-8th,Never-married,Sales
20,0,0,60,<=50K,Private,11th,Never-married,Craft-repair
20,0,0,45,<=50K,Private,HS-grad,Never-married,Transport-moving
34,0,0,40,<=50K,Private,Masters,Divorced,Exec-managerial
33,0,0,40,<=50K,Private,Assoc-acdm,Married-spouse-absent,Machine-op-inspct
40,0,0,60,<=50K,Private,HS-grad,Married-civ-spouse,Sales
33,0,0,60,>50K,Private,HS-grad,Married-civ-spouse,Sales
30,0,1741,42,<=50K,Private,HS-grad,Never-married,Machine-op-inspct
41,0,0,30,<=50K,Local-gov,Preschool,Never-married,Handlers-cleaners
20,0,0,12,<=50K,Private,Some-college,Never-married,Adm-clerical
40,0,0,50,>50K,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales
44,0,0,40,<=50K,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial
50,0,0,35,<=50K,Private,5th-6th,Married-civ-spouse,Machine-op-inspct
38,0,0,30,<=50K,Private,Prof-school,Divorced,Prof-specialty
30,0,0,25,<=50K,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners
45,4650,0,40,<=50K,Private,Some-college,Divorced,Sales
25,0,0,40,<=50K,Private,Bachelors,Never-married,Prof-specialty
22,0,0,40,<=50K,Private,Some-college,Never-married,Prof-specialty
25,0,0,40,<=50K,Private,Some-college,Married-civ-spouse,Machine-op-inspct
63,0,0,40,<=50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
55,0,0,40,>50K,State-gov,HS-grad,Married-civ-spouse,Farming-fishing
26,0,0,30,<=50K,Private,Some-college,Never-married,Other-service
22,0,0,40,<=50K,Private,Some-college,Never-married,Machine-op-inspct
41,0,0,40,<=50K,Self-emp-not-inc,HS-grad,Divorced,Craft-repair
21,0,0,40,<=50K,Private,Assoc-voc,Never-married,Protective-serv
39,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
82,0,0,8,<=50K,Private,Assoc-voc,Widowed,Prof-specialty
18,0,0,15,<=50K,Private,11th,Never-married,Sales
60,0,0,40,<=50K,Private,11th,Divorced,Protective-serv
22,0,0,20,<=50K,Private,Some-college,Never-married,Handlers-cleaners
39,0,0,40,>50K,Local-gov,Some-college,Never-married,Protective-serv
34,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Adm-clerical
50,2202,0,30,<=50K,Local-gov,Masters,Divorced,Prof-specialty
53,0,0,40,<=50K,Private,Some-college,Divorced,Adm-clerical
27,0,0,60,<=50K,Private,HS-grad,Never-married,Sales
37,0,0,50,<=50K,Private,Some-college,Married-civ-spouse,Handlers-cleaners
25,0,0,50,<=50K,Private,HS-grad,Married-civ-spouse,Other-service
33,0,0,60,<=50K,Private,Some-college,Married-civ-spouse,Transport-moving
34,0,0,55,<=50K,State-gov,Bachelors,Married-civ-spouse,Prof-specialty
35,0,0,65,<=50K,Private,Assoc-voc,Never-married,Other-service
51,0,0,45,>50K,Private,Some-college,Married-civ-spouse,Exec-managerial
33,0,0,40,<=50K,Private,10th,Married-civ-spouse,Farming-fishing
57,0,0,60,>50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing
25,0,0,40,<=50K,Private,Some-college,Never-married,Prof-specialty
56,0,0,40,<=50K,Private,7th-8th,Married-civ-spouse,Handlers-cleaners
34,0,0,85,>50K,Private,Bachelors,Divorced,Exec-managerial
36,0,0,40,<=50K,Private,Bachelors,Never-married,Prof-specialty
46,0,0,40,>50K,Private,HS-grad,Married-civ-spouse,Craft-repair
55,0,0,45,>50K,Private,HS-grad,Married-civ-spouse,Farming-fishing
88,0,0,40,<=50K,Self-emp-not-inc,Prof-school,Married-civ-spouse,Exec-managerial
60,0,0,35,<=50K,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial
40,0,0,20,<=50K,Self-emp-not-inc,Masters,Separated,Exec-managerial
21,0,0,55,<=50K,Private,Some-college,Never-married,Sales
46,0,0,36,<=50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
56,0,0,50,<=50K,Private,Doctorate,Married-civ-spouse,Prof-specialty
36,0,0,60,<=50K,Self-emp-not-inc,HS-grad,Divorced,Transport-moving
67,0,0,40,<=50K,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales
35,0,0,60,<=50K,Private,Some-college,Married-civ-spouse,Craft-repair
20,0,0,40,<=50K,Private,Some-college,Never-married,Farming-fishing
34,0,1573,40,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
23,0,0,40,<=50K,Private,HS-grad,Never-married,Craft-repair
19,0,0,30,<=50K,Private,HS-grad,Never-married,Prof-specialty
19,0,0,15,<=50K,Private,Some-college,Never-married,Farming-fishing
